1586923200,105.48
1587009600,103.27
1587096000,102.55
1587182400,99.87
1587268800,101.69
1587355200,99.97
1587441600,102.54
1587528000,95.87
1587614400,96.44
1587700800,94.66
1587787200,88.25
1587873600,90.54
1587960000,91.7
1588046400,95.82
1588132800,95.17
1588219200,105.52
1588305600,98.41
1588392000,95.33
1588478400,95.9
1588564800,102.41
1588651200,100.06
1588737600,95.23
1588824000,96.42
1588910400,94.15
1588996800,93.85
1589083200,112.85
1589169600,111.55
1589256000,96.94
1589342400,96.77
1589428800,99.58
1589515200,101.44
1589601600,91.65
1589688000,97.52
1589774400,99.74
1589860800,95.95
1589947200,88.99
1590033600,89.65
1590120000,90.15
1590206400,85.86
1590292800,87.3
1591243200,82.06
1591329600,74.73
1591416000,74.33
1591502400,74.62
1591588800,72.71
1591675200,72.65
1591761600,75.9
1591848000,79.15
1591934400,73.57
1592020800,72.39
1592107200,73.83
1592193600,77.4
1592280000,76.06
1592366400,74.96
1592452800,73.63
1592539200,70.95
1592712000,70.81
1592798400,69.03
1592884800,69.85
1592971200,73.68
1593057600,70.91
1593144000,64.8
1593230400,60.71
1593316800,57.39
1593403200,56.49
1593489600,55.44
1593576000,55.31
1593662400,54.82
1593748800,49.87
1593835200,52
1593921600,55.99
1594008000,59.05
1594094400,61.7
1594180800,63.89
1594267200,66.29
1594353600,60.87
1594440000,62.78
1594526400,63.41
1594612800,65.95
1594699200,62.35
1594785600,63.78
1594872000,63.33
1594958400,59.2
1595044800,58.74
1595131200,61.02
1595217600,59.16
1595304000,61.27
1595390400,60.87
1595476800,68.74
1595563200,63.86
1595649600,64.35
1595736000,63.86
1595822400,76.19
1595908800,71.97
1595995200,71.47
1596081600,76.94
1596168000,81.91
1596254400,84.91
1596340800,109.2
1596427200,97.96
1596513600,96.01
1596600000,97.29
1596686400,96.05
1596772800,95.9
1596859200,93.13
1596945600,90.37
1597032000,91.7
1597118400,91.83
1597204800,87.62
1597291200,84.81
1597377600,109.82
1597464000,108.14
1597550400,112.51
1597636800,113.02
1597723200,111.37
1597809600,102.34
1597896000,96.03
1597982400,95.16
1598068800,104.66
1598155200,102.8
1598241600,96.01
1598328000,96.61
1598414400,94.68
1598500800,90.72
1598587200,86.79
1598673600,84.19
1598760000,78.68
1598846400,83.22
1598932800,97.83
1599019200,85.82
1599105600,89.72
1599192000,90.01
1599278400,101.62
1599364800,106.03
1599451200,108.39
1599537600,114.13
1599624000,110.18
1599710400,103.8
1599796800,101.73
1599883200,87.92
1599969600,90.49
1600056000,86.75
1600142400,89.16
1600228800,85.86
1600315200,82.22
1600401600,74.33
1600488000,72.55
1600574400,69.71
1600660800,81.46
1600747200,80.86
1600833600,74.93
1600920000,81.8
1601006400,65.44
1601092800,66.87
1601179200,67.78
1601265600,68.13
1601352000,66.01
1601438400,65.84
1601524800,70.88
1601611200,69.48
1601697600,67.68
1601784000,68.43
1601870400,72.12
1601956800,70.77
1602043200,72.7
1602129600,72.09
1602216000,70.22
1602302400,71.27
1602388800,71.46
1602475200,72.41
1602561600,79.16
1602648000,76.83
1602734400,74.52
1602820800,72.93
1602907200,67.64
1602993600,65.71
1603080000,66.26
1603166400,66.9
1603252800,76.75
1603339200,79.84
1603425600,76.46
1603512000,74.08
1603598400,73.57
1603684800,67.47
1603771200,71.9
1603857600,74.25
1603944000,71.75
1604030400,67.38
1604116800,70.23
1604203200,72.03
1604293200,73.93
1604379600,73.66
1604466000,70.7
1604552400,77.74
1604638800,85.43
1604725200,86.39
1604811600,86.16
1604898000,82.75
1604984400,78.48
1605070800,79.78
1605157200,77.52
1605243600,78.98
1605330000,81.55
1605416400,79.1
1605502800,78.09
1605589200,82.75
1605675600,89.25
1605762000,85.35
1605848400,95.99
1605934800,103.16
1606021200,109.78
1606107600,120.69
1606194000,118.7
1606280400,114.48
1606366800,101.46
1606453200,103.29
1606539600,99.19
1606626000,95.87
1606712400,110.86
1606798800,107.78
1606885200,105.16
1606971600,101.81
1607058000,100.38
1607144400,99.67
1607230800,98.08
1607317200,95.82
1607403600,93.44
1607490000,92.85
1607576400,90.83
1607662800,93.3
1607749200,89.55
1607835600,95
1607922000,92.1
1608008400,88.44
1608094800,93.59
1608181200,111.66
1608267600,101.31
1608354000,100.8
1608440400,100.35
1608526800,99.22
1608613200,100.89
1608699600,102.2
1608786000,100.26
1608872400,96.48
1608958800,98.58
1609045200,105.24
1609131600,107.56
1609218000,107.19
1609304400,105.66
1609390800,109.93
1609477200,104.22
1609563600,107.25
1609650000,116.27
1609736400,152.91
1609822800,152.36
1609909200,175.89
1609995600,188.08
1610082000,186.33
1610168400,182.39
1610254800,193.2
1610341200,183.99
1610427600,201.19
1610514000,181.44
1610600400,193.75
1610686800,203.57
1610773200,203.34
1610859600,195.14
1610946000,190.68
1611032400,201.14
1611118800,196.14
1611205200,170.24
1611291600,168.11
1611378000,169.86
1611464400,172.73
1611550800,179.32
1611637200,168.16
1611723600,173.86
1611810000,175.36
1611896400,185.61
1611982800,160.57
1612069200,160.51
1612155600,158.03
1612242000,175.7
1612328400,168.15
1612414800,165.81
1612501200,155.06
1612587600,145.45
1612674000,149.75
1612760400,145.72
1612846800,145.13
1612933200,143.48
1613019600,144.38
1613106000,142.2
1613192400,136.11
1613278800,136.11
1613365200,136.14
1613451600,140.01
1613538000,133.26
1613624400,139.19
1613710800,134.51
1613797200,138.32
1613883600,137.43
1613970000,142.84
1614056400,161.49
1614142800,149.59
1614229200,144.83
1614315600,137.85
1614402000,137.6
1614488400,145.24
1614574800,138.95
1614661200,137.37
1614747600,129.97
1614834000,132.17
1614920400,130.28
1615006800,123.5
1615093200,126.03
1615179600,122.15
1615266000,122.7
1615352400,123.66
1615438800,124.94
1615525200,121.12
1615611600,120.68
1615698000,123.52
1615780800,124.67
1615867200,122.88
1615953600,121.3
1616040000,116.71
1616126400,112.45
1616212800,109.92
1616299200,107.2
1616385600,102.66
1616472000,96
1616558400,96.58
1616644800,107.93
1616731200,86.87
1616817600,88.97
1616904000,86.72
1616990400,92.71
1617076800,97.52
1617163200,96.22
1617249600,93.8
1617336000,97.31
1617422400,100.07
1617508800,98.49
1617595200,96.51
1617681600,97.03
1617768000,95.56
1617854400,92.01
1617940800,89.81
1618027200,95.96
1618113600,97.49
1618200000,101.77
1618286400,105.78
1618372800,98.21
1618459200,94.11
1618545600,90.46
1618632000,84.42
1618718400,102.93
1618804800,99.22
1618891200,96.65
1618977600,94.14
1619064000,87.29
1619150400,100.83
1619236800,101.72
1619323200,102.16
1619409600,91.13
1619496000,93.4
1619582400,90.06
1619668800,92.13
1619755200,95.89
1619841600,92.39
1619928000,98.41
1620014400,106.08
1620100800,122.88
1620187200,117.89
1620273600,119.91
1620360000,113.9
1620446400,121.78
1620532800,119.73
1620619200,122.93
1620705600,128.78
1620792000,127.09
1620878400,126.9
1620964800,123.13
1621051200,129.13
1621137600,127.42
1621224000,134.84
1621310400,129.33
1621396800,217.99
1621483200,178.2
1621569600,173.82
1621656000,186.34
1621742400,207.55
1621828800,164.63
1621915200,162.98
1622001600,160.24
1622088000,150.18
1622174400,154.49
1622260800,162.44
1622347200,155.38
1622433600,143.51
1622520000,149.54
1622606400,146.31
1622692800,139.68
1622779200,140.27
1622865600,141.59
1622952000,138.27
1623038400,132.52
1623124800,145.06
1623211200,136.84
1623297600,130
1623384000,126.34
1623470400,123.91
1623556800,122.89
1623643200,121.56
1623729600,111.55
1623816000,112.23
1623902400,109.87
1623988800,113.17
1624075200,103.57
1624161600,109.74
1624248000,123.03
1624334400,130.47
1624420800,121.02
1624507200,117.75
1624593600,116.77
1624680000,121.44
1624766400,117.13
1624852800,116.7
1624939200,111.7
1625025600,115.74
1625112000,116.93
1625198400,108.97
1625284800,107.09
1625371200,103.48
1625457600,102.8
1625544000,106.02
1625630400,106.84
1625716800,108.8
1625803200,104.61
1625889600,105.01
1625976000,104.79
1626062400,104.33
1626148800,103.4
1626235200,103.47
1626321600,105.22
1626408000,101.79
1626494400,102.63
1626580800,103.65
1626667200,106.98
1626753600,111.35
1626840000,110.22
1626926400,108.51
1627012800,101.99
1627099200,104.19
1627185600,105.08
1627272000,107.79
1627358400,109.11
1627444800,112.68
1627531200,113.34
1627617600,103.3
1627704000,105.27
1627790400,109.23
1627876800,110.19
1627963200,111.79
1628049600,115.84
1628136000,121.08
1628222400,116.95
1628308800,122.22
1628395200,122.59
1628481600,132.38
1628568000,134
1628654400,133
1628740800,125.73
1628827200,123.78
1628913600,121.73
1629000000,120.14
1629086400,120.53
1629172800,118.48
1629259200,118.68
1629345600,116.69
1629432000,118.3
1629518400,113.85
1629604800,109.93
1629691200,112.66
1629777600,111.65
1629864000,107.3
1629950400,107.2
1630036800,103.71
1630123200,101.09
1630209600,101.15
1630296000,102.12
1630382400,109.06
1630468800,113.7
1630555200,115.19
1630641600,110.88
1630728000,108.18
1630814400,109.24
1630900800,107.46
1630987200,111.4
1631073600,110.16
1631160000,109.12
1631246400,106.52
1631332800,106.59
1631419200,105.51
1631505600,108.4
1631592000,106.33
1631678400,105.19
1631764800,101.38
1631851200,98.6
1631937600,98.26
1632024000,96.53
1632110400,102.33
1632196800,106.51
1632283200,102.68
1632369600,95.2
1632456000,99.94
1632542400,96.48
1632628800,95.65
1632715200,101.32
1632801600,107.05
1632888000,104.01
1632974400,101
1633060800,96.69
1633147200,93.53
1633233600,95.81
1633320000,98.73
1633406400,101.42
1633492800,104.23
1633579200,102.44
1633665600,100.87
1633752000,99.49
1633838400,99.25
1633924800,99.7
1634011200,101.13
1634097600,100.4
1634184000,102.73
1634270400,106.22
1634356800,95.33
1634443200,99.77
1634529600,104.92
1634616000,107.98
1634702400,117.36
1634788800,118.87
1634875200,110.77
1634961600,109.42
1635048000,107.67
1635134400,108.85
1635220800,104.89
1635307200,111.76
1635393600,111.4
1635480000,111.71
1635566400,110.09
1635652800,112.77
1635739200,113.01
1635825600,114.85
1635912000,114.15
1635998400,111.08
1636084800,107.32
1636171200,106.85
1636257600,107.88
1636347600,109.53
1636434000,108
1636520400,107.34
1636606800,108.96
1636693200,110.33
1636779600,108.99
1636866000,107.2
1636952400,105.31
1637038800,111.8
1637125200,112.92
1637211600,121.21
1637298000,116.07
1637384400,115.9
1637470800,114.36
1637557200,114.8
1637643600,113.83
1637730000,110.13
1637816400,106.83
1637902800,109.58
1637989200,106.97
1638075600,107.86
1638162000,106.93
1638248400,114.05
1638334800,108.93
1638421200,110.55
1638507600,106.22
1638594000,109.55
1638680400,112.91
1638766800,110.23
1638853200,109.11
1638939600,109.89
1639026000,112.86
1639112400,110.99
1639198800,111.23
1639285200,113.63
1639371600,113.07
1639458000,112.02
1639544400,111.97
1639630800,104.05
1639717200,104.59
1639803600,101.84
1639890000,102.93
1639976400,105.41
1640062800,102.23
1640149200,103.49
1640235600,98.6
1640322000,93.61
1640408400,93.42
1640494800,90.87
1640581200,90.23
1640667600,89.23
1640754000,90.57
1640840400,91.95
1640926800,85.94
1641013200,82.62
1641099600,82.67
1641186000,82.89
1641272400,79.05
1641358800,81.91
1641445200,86.22
1641531600,86.23
1641618000,82.02
1641704400,82.9
1641790800,85.16
1641877200,87.73
1641963600,82.98
1642050000,79.13
1642136400,74.42
1642222800,71.7
1642309200,73
1642395600,74.28
1642482000,75.79
1642568400,74.75
1642654800,70.29
1642741200,80.35
1642827600,92.09
1642914000,92.83
1643000400,98.72
1643086800,94.78
1643173200,92.13
1643259600,90.82
1643346000,84.73
1643432400,85.18
1643518800,83.31
1643605200,82.49
1643691600,82.86
1643778000,85.84
1643864400,83.36
1643950800,81.89
1644037200,81.02
1644123600,79.3
1644210000,80.1
1644296400,80.4
1644382800,78.99
1644469200,79.93
1644555600,77.37
1644642000,82.5
1644728400,79.34
1644814800,78.01
1644901200,77.81
1644987600,76.77
1645074000,79.08
1645160400,80.26
1645246800,78.05
1645333200,83.81
1645419600,85.41
1645506000,88.12
1645592400,83.31
1645678800,95.88
1645765200,84.12
1645851600,81.54
1645938000,86.74
1646024400,88.76
1646110800,85.96
1646197200,83.83
1646283600,84.09
1646370000,85.76
1646456400,84.86
1646542800,84.69
1646629200,86.31
1646715600,91.02
1646802000,88.24
1646888400,90.24
1646974800,87.58
1647061200,88.78
1647147600,88.83
1647230400,89.82
1647316800,91.92
1647403200,89.11
1647489600,83.84
1647576000,79.46
1647662400,79.18
1647748800,83.45
1647835200,81.98
1647921600,81.2
1648008000,79.14
1648094400,76.4
1648180800,71.22
1648267200,69.8
1648353600,71.25
1648440000,71.66
1648526400,71.61
1648612800,70.63
1648699200,73.39
1648785600,70.54
1648872000,69.24
1648958400,69.1
1649044800,70.26
1649131200,70.47
1649217600,74.43
1649304000,73.68
1649390400,69.96
1649476800,67.69
1649563200,65.51
1649649600,72.87
1649736000,70.14
1649822400,71.02
1649908800,68.82
1649995200,67.77
1650081600,66.2
1650168000,64.7
1650254400,68.06
1650340800,66.08
1650427200,67.15
1650513600,66.96
1650600000,66.54
1650686400,65.92
1650772800,66.16
1650859200,70.5
1650945600,71.27
1651032000,71.52
1651118400,70.67
1651204800,67.34
1651291200,66.23
1651377600,67.07
1651464000,69.18
1651550400,70.59
1651636800,71.34
1651723200,72.45
1651809600,69.8
1651896000,67.93
1651982400,73.01
1652068800,82.85
1652155200,81.75
1652241600,96.28
1652328000,118.93
1652414400,95.98
1652500800,100.22
1652587200,97.45
1652673600,100.35
1652760000,92.76
1652846400,97.13
1652932800,94.77
1653019200,94.42
1653105600,89.01
1653192000,92.08
1653278400,88.71
1653364800,90.25
1653451200,88.62
1653537600,90.84
1653624000,91.92
1653710400,91.3
1653796800,91.73
1653883200,85.23
1653969600,84.19
1654056000,86.93
1654142400,85.67
1654228800,85.69
1654315200,84.5
1654401600,84.97
1654488000,81.38
1654574400,84.97
1654660800,86.83
1654747200,84.56
1654833600,90.97
1654920000,96.06
1655006400,94.82
1655092800,126.84
1655179200,121.29
1655265600,138.77
1655352000,121.44
1655438400,117.82
1655524800,124.46
1655611200,123.43
1655697600,117.92
1655784000,111
1655870400,111.9
1655956800,111.83
1656043200,105.16
1656129600,109.12
1656216000,106.39
1656302400,107.72
1656388800,106.97
1656475200,113.02
1656561600,114.91
1656648000,113.8
1656734400,111.22
1656820800,109.89
1656907200,106.48
1656993600,106.91
1657080000,103.41
1657166400,99.42
1657252800,99.37
1657339200,94.58
1657425600,97.6
1657512000,100.57
1657598400,103.14
1657684800,100.52
1657771200,98.92
1657857600,96.56
1657944000,102.58
1658030400,107.8
1658116800,121.95
1658203200,120.21
1658289600,114.75
1658376000,112.46
1658462400,113.4
1658548800,112.05
1658635200,112.47
1658721600,112.09
1658808000,113.3
1658894400,109.19
1658980800,114.89
1659067200,111.71
1659153600,110
1659240000,114.13
1659326400,114.34
1659412800,108.77
1659499200,108.6
1659585600,111.6
1659672000,111.88
1659758400,110.5
1659844800,111.46
1659931200,113.7
1660017600,115.01
1660104000,110.97
1660190400,108.62
1660276800,106.72
1660363200,107.7
1660449600,118.28
1660536000,113.43
1660622400,113.69
1660708800,115.68
1660795200,110.15
1660881600,118.91
1660968000,121.87
1661054400,120.32
1661140800,122.92
1661227200,118.42
1661313600,116.1
1661400000,115.92
1661486400,108.77
1661572800,117.41
1661659200,113.69
1661745600,112.66
1661832000,113.9
1661918400,115.57
1662004800,114.32
1662091200,110.44
1662177600,110.59
1662264000,109.22
1662350400,107.99
1662436800,107.62
1662523200,109.86
1662609600,111.47
1662696000,110.06
1662782400,110.15
1662868800,110.03
1662955200,111.53
1663041600,112.77
1663128000,112.43
1663214400,103.1
1663300800,100.75
1663387200,95.02
1663473600,97.5
1663560000,94.49
1663646400,94.4
1663732800,96.27
1663819200,99.14
1663905600,96.71
1663992000,90.87
1664078400,90.85
1664164800,92.4
1664251200,92.53
1664337600,92.42
1664424000,94.34
1664510400,87.03
1664596800,89.29
1664683200,91.04
1664769600,87.12
1664856000,86.79
1664942400,86.65
1665028800,83.41
1665115200,79.05
1665201600,77.56
1665288000,77.98
1665374400,80.63
1665460800,79.13
1665547200,81.81
1665633600,80.41
1665720000,74.78
1665806400,75.79
1665892800,76.15
1665979200,71.58
1666065600,74.59
1666152000,73.47
1666238400,72.91
1666324800,71.84
1666411200,71.05
1666497600,71.35
1666584000,73.84
1666670400,75.99
1666756800,88.85
1666843200,82.56
1666929600,77.36
1667016000,85.15
1667102400,85.73
1667188800,85.59
1667275200,85.62
1667361600,83.54
1667448000,76.99
1667534400,81.12
1667620800,78.06
1667707200,77.92
1667797200,83.79
1667883600,92.06
1667970000,125.48
1668056400,110.92
1668142800,113.21
1668229200,109.98
1668315600,119.66
1668402000,114.66
1668488400,100.24
1668574800,107.93
1668661200,105.12
1668747600,95.99
1668834000,95.06
1668920400,104.69
1669006800,106.95
1669093200,99.68
1669179600,96.48
1669266000,90.01
1669352400,86.08
1669438800,82.96
1669525200,82.93
1669611600,88.38
1669698000,86.82
1669784400,85.41
1669870800,84.52
1669957200,80.21
1670043600,81.54
1670130000,83.74
1670216400,84.45
1670302800,81.3
1670389200,81.34
1670475600,78.35
1670562000,76.53
1670648400,80.88
1670734800,86.36
1670821200,86.07
1670907600,82.48
1670994000,80.89
1671080400,75.36
1671166800,77.56
1671253200,78.89
1671339600,77.73
1671426000,76.53
1671512400,74.88
1671598800,73.56
1671685200,72.97
1671771600,70.11
1671858000,70.52
1671944400,74.3
1672030800,71.12
1672117200,70.53
1672203600,69.58
1672290000,69.37
1672376400,65.37
1672462800,65.27
1672549200,65.18
1672635600,64.1
1672722000,64.06
1672808400,61.98
1672894800,61.83
1672981200,61.19
1673067600,60.82
1673154000,60.13
1673240400,63.46
1673326800,63.3
1673413200,65.22
1673499600,65.48
1673586000,70.39
1673672400,77.26
1673758800,82.08
1673845200,80.61
1673931600,81.32
1674018000,82.71
1674104400,74.14
1674190800,69.64
1674277200,73.92
1674363600,74.33
1674450000,74.46
1674536400,73.96
1674622800,69.86
1674709200,68.71
1674795600,66.21
1674882000,65.73
1674968400,72.09
1675054800,68.76
1675141200,68.8
1675227600,71.12
1675314000,70.28
1675400400,70.19
1675486800,71.49
1675573200,71.24
1675659600,71.79
1675746000,71.25
1675832400,69.53
1675918800,67.67
1676005200,68.53
1676091600,67.58
1676178000,66.8
1676264400,70.31
1676350800,64.93
1676437200,64.91
1676523600,70.55
1676610000,68.94
1676696400,70.51
1676782800,71.37
1676869200,72.73
1676955600,70.7
1677042000,68.43
1677128400,65.08
1677214800,61.61
1677301200,58.3
1677387600,59.94
1677474000,59.39
1677560400,57.53
1677646800,62.34
1677733200,61.95
1677819600,59.7
1677906000,58.22
1677992400,59.11
1678078800,59.53
1678165200,59.45
1678251600,59.13
1678338000,57
1678424400,64.48
1678510800,71.25
1678597200,67.41
1678680000,73.14
1678766400,68.58
1678852800,68.69
1678939200,65.42
1679025600,67.95
1679112000,76.42
1679198400,80.79
1679284800,74.28
1679371200,77.6
1679457600,75.36
1679544000,72.44
1679630400,71.39
1679716800,69.78
1679803200,68.58
1679889600,69.04
1679976000,66.57
1680062400,70.32
1680148800,70.25
1680235200,66.32
1680321600,64.37
1680408000,66.51
1680494400,66.25
1680580800,69.49
1680667200,68.01
1680753600,67.87
1680840000,62.84
1680926400,61.28
1681012800,62.35
1681099200,65.35
1681185600,66.42
1681272000,63.29
1681358400,64.51
1681444800,62.78
1681531200,63.77
1681617600,65.66
1681704000,65.94
1681790400,64.94
1681876800,63.25
1681963200,61.49
1682049600,62.03
1682136000,62.3
1682222400,61.61
1682308800,61.88
1682395200,60.26
1682481600,60.21
1682568000,59.4
1682654400,54.64
1682740800,55.52
1682827200,56.11
1682913600,57.88
1683000000,55.93
1683086400,57.41
1683172800,56.69
1683259200,54.64
1683345600,55.84
1683432000,57.14
1683518400,56.58
1683604800,56.25
1683691200,54.72
1683777600,56.07
1683864000,55.6
1683950400,53.71
1684036800,53.42
1684123200,54.25
1684209600,54.27
1684296000,53.27
1684382400,52.08
1684468800,51.2
1684555200,51.19
1684641600,52.32
1684728000,51.1
1684814400,54.1
1684900800,54.71
1684987200,51.46
1685073600,49.15
1685160000,47.4
1685246400,47.37
1685332800,49.39
1685419200,47.21
1685505600,45.85
1685592000,45.57
1685678400,44.66
1685764800,44.31
1685851200,43.66
1685937600,44.22
1686024000,42.07
1686110400,45.12
1686196800,43.74
1686283200,42.9
1686369600,45.86
1686456000,46.48
1686542400,49.26
1686628800,49.36
1686715200,46.22
1686801600,51.49
1686888000,48.98
1686974400,47.81
1687060800,47.79
1687147200,48.13
1687233600,49.99
1687320000,55.52
1687406400,53.93
1687492800,54.14
1687579200,53.4
1687665600,51.34
1687752000,50.79
1687838400,50.39
1687924800,49.69
1688011200,46.95
1688097600,47.32
1688184000,47.55
1688270400,47.24
1688356800,50.58
1688443200,50.87
1688529600,47.23
1688616000,48.36
1688702400,47.19
1688788800,45.72
1688875200,43.86
1688961600,44.65
1689048000,43.69
1689134400,43.72
1689220800,46.86
1689307200,51.42
1689393600,47.46
1689480000,45.64
1689566400,45.16
1689652800,46.02
1689739200,44.04
1689825600,43.76
1689912000,41.67
1689998400,40.39
1690084800,40.11
1690171200,39.28
1690257600,38.59
1690344000,38.69
1690430400,38.66
1690516800,36.52
1690603200,36.37
1690689600,36.88
1690776000,37.08
1690862400,38.68
1690948800,39.15
1691035200,38.44
1691121600,36.74
1691208000,37.27
1691294400,37.02
1691380800,37.23
1691467200,35.01
1691553600,38.35
1691640000,36.85
1691726400,34.44
1691812800,33.68
1691899200,35.46
1691985600,34.58
1692072000,34.6
1692158400,34.83
1692244800,38.85
1692331200,45.25
1692417600,43.06
1692504000,42.36
1692590400,43.91
1692676800,44.2
1692763200,43.28
1692849600,48.47
1692936000,42.77
1693022400,43.12
1693108800,43.76
1693195200,43.19
1693281600,44.86
1693368000,41.38
1693454400,41.52
1693540800,38.13
1693627200,38.23
1693713600,40.36
1693800000,40.31
1693886400,39.68
1693972800,39.86
1694059200,40.42
1694145600,40.54
1694232000,39.01
1694318400,41.71
1694404800,44.53
1694491200,41.78
1694577600,42.09
1694664000,42.39
1695528000,37.45
1695614400,37.73
1695700800,38.05
1695787200,37.63
1695873600,39.81
1695960000,37.79
1696046400,37.11
1696132800,38.07
1696219200,42.18
1696305600,38.62
1696392000,38.39
1696478400,37.6
1696564800,37.15
1696651200,36.96
1696737600,36.67
1696824000,40.01
1696910400,38.93
1696996800,38.87
1697083200,41.19
1697169600,38.36
1697256000,39.09
1697342400,38.29
1697428800,37.64
1697515200,37.79
1697601600,36.5
1697688000,36.99
1697774400,39.68
1697860800,42.57
1697947200,41.98
1698033600,46.71
1698120000,54.01
1698206400,54.56
1698292800,54.19
1698379200,48.19
1698465600,48.23
1698552000,50.11
1698638400,53.96
1698724800,53.62
1698811200,55.47
1698897600,60.62
1698984000,59.47
1699070400,60.28
1699156800,65.52
1699246800,63.69
1699333200,56.56
1699419600,59.39
1699506000,66.34
1699592400,67.1
1699678800,65.04
1699765200,62.11
1699851600,67.53
1699938000,66.53
1700024400,65.16
1700110800,67.11
1700197200,59.32
1700283600,58.67
1700370000,59.89
1700456400,62.79
1700542800,60.71
1700629200,55.76
1700715600,56.88
1700802000,57.18
1700888400,57.78
1700974800,56.51
1701061200,54.89
1701147600,53.71
1701234000,52.77
1701320400,52.78
1701406800,55.19
1701493200,54.65
1701579600,60.11
1701666000,59.19
1701752400,58.52
1701838800,59.9
1701925200,61.59
1702011600,61.32
1702098000,62.41
1702184400,60.65
1702270800,63.59
1702357200,62.47
1702443600,61.46
1702530000,62.11
1702616400,59.54
1702702800,59.94
1702789200,61.06
1702875600,62.04
1702962000,62.41
1703048400,62.67
1703134800,62.45
1703221200,65.36
1703307600,64.5
1703394000,66.11
1703480400,64.17
1703566800,64.17
1703653200,70.82
1703739600,70.69
1703826000,70.88
1703912400,73.25
1703998800,71.7
1704085200,70.38
1704171600,72.14
1704258000,72.26
1704344400,73.14
1704430800,72.99
1704517200,76.7
1704603600,76.72
1704690000,73.6
1704776400,69.97
1704862800,73.29
1704949200,70.07
1705035600,65.06
1705122000,65.76
1705208400,66.15
1705294800,64.5
1705381200,61.7
1705467600,58.68
1705554000,49.2
1705640400,49.71
1705726800,47.43
1705813200,45.64
1705899600,48.02
1705986000,53.75
1706072400,48.69
1706158800,49.12
1706245200,46.33
1706331600,45.34
1706418000,48.11
1706504400,47.5
1706590800,50.47
1706677200,49.64
1706763600,47.23
1706850000,46.42
1706936400,44.87
1707022800,44.33
1707109200,45.39
1707195600,45.46
1707282000,46.14
1707368400,48.82
1707454800,51.86
1707541200,52.48
1707627600,54.18
1707714000,57.01
1707800400,59.93
1707886800,63.07
1707973200,65.08
1708059600,62.09
1708146000,62.58
1708232400,63.54
1708318800,65.32
1708405200,62.99
1708491600,62.9
1708578000,64.44
1708664400,60.67
1708750800,62.26
1708837200,64.42
1708923600,64.88
1709010000,65.62
1709096400,72.76
1709182800,74.77
1709269200,69.17
1709355600,70.7
1709442000,78.58
1709528400,77.92
1709614800,81.1
1709701200,84.43
1709787600,79.13
1709874000,78.89
1709960400,78.89
1710046800,82.46
1710129600,86.7
1710216000,77.41
1710302400,76.35
1710388800,73.13
1710475200,76.96
1710561600,75.19
1710648000,77.83
1710734400,77.32
1710820800,81.99
1710907200,85.78
1710993600,79.33
1711080000,79.91
1711166400,79.52
1711252800,80.94
1711339200,81.17
1711425600,80.38
1711512000,79.41
1711598400,81.73
1711684800,80.79
1711771200,79.78
1711857600,82.02
1711944000,80.31
1712030400,79.78
1712116800,79.62
1712203200,74.7
1712289600,75.03
1712376000,74.42
1712462400,78.78
1712548800,81.99
1712635200,79.66
1712721600,75.94
1712808000,73.38
1712894400,71.32
1712980800,71.23
1713067200,82.12
1713153600,74.91
1713240000,79.05
1713326400,77.57
1713412800,76.84
1713499200,78.56
1713585600,75.93
1713672000,78.15
1713758400,77.28
1713844800,75.76
1713931200,70.58
1714017600,66.03
1714104000,67.27
1714190400,68.56
1714276800,65.41
1714363200,64.16
1714449600,75.25
1714536000,73.91
1714622400,68.84
1714708800,67.21
1714795200,72.43
1714881600,72.78
1714968000,71.7
1715054400,67.55
1715140800,66
1715227200,65.16
1715313600,65.32
1715400000,63.34
1715486400,66.63
1715572800,67.45
1715659200,66.49
1715745600,65.76
1715832000,65.4
1715918400,68.27
1716004800,67.01
1716091200,69.03
1716177600,72.4
1716264000,81.14
1716350400,81.41
1716436800,81.34
1716523200,68.69
1716609600,69.91
1716696000,72.88
1716782400,71.78
1716868800,69.93
1716955200,70.06
1717041600,68.88
1717128000,68.81
1717214400,70.93
1717300800,70.66
1717387200,69.48
1717473600,68.61
1717560000,70.15
1717646400,66.37
1717732800,64.34
1717819200,64.14
1717905600,64.79
1717992000,64.79
1718078400,66.63
1718164800,67.09
1718251200,62.88
1718337600,60.46
1718424000,64.94
1718510400,65.81
1718596800,64.74
1718683200,66.86
1718769600,68.76
1718856000,68.95
1718942400,64.67
1719028800,64.96
1719115200,66.95
1719201600,66.38
1719288000,64.96
1719374400,62.82
1719460800,62.88
1719547200,60.7
1719633600,59.71
1719720000,59.53
1719806400,61.8
1719892800,59.55
1719979200,59.63
1720065600,62.73
1720152000,67.36
1720238400,66.13
1720324800,67.39
1720411200,69.68
1720497600,68.08
1720584000,66.35
1720670400,65.09
1720756800,62.17
1720843200,60.26
1720929600,63.64
1721016000,66.08
1721102400,66.61
1721188800,69.85
1721275200,67.14
1721361600,68.66
1721448000,68.36
1721534400,70.16
1721620800,71.96
1721707200,69.22
1721793600,64.05
1721880000,66.68
1721966400,64.14
1722052800,63.42
1722139200,59.52
1722225600,60.19
1722312000,56.67
1722398400,56.72
1722484800,55.23
1722571200,57.46